imdb_id,director,plot,box_office,poster_url,runtime_minutes,metascore,imdb_rating,movieId,title,release_year,status
tt0081398,Martin Scorsese,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.","$23,383,987",https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_SX300.jpg,129 min,90.0,8.1,1228,Raging Bull (1980),1980.0,success
tt0075686,Woody Allen,"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.","$38,251,425",https://m.media-amazon.com/images/M/MV5BNjZlOWE5N2UtMTdhZC00NjU5LTg2MjYtOGU4NDhhNWNlMmRlXkEyXkFqcGc@._V1_SX300.jpg,93 min,92.0,7.9,1230,Annie Hall (1977),1977.0,success
tt0079944,Andrei Tarkovsky,A guide leads two men through an area known as the Zone to find a room that grants wishes.,"$292,049",https://m.media-amazon.com/images/M/MV5BMDIzMDRiYjgtM2U1Yy00MjlhLTliODMtM2E5NDI5Njc3YmZkXkEyXkFqcGc@._V1_SX300.jpg,162 min,85.0,8.0,1232,Stalker (1979),1979.0,success
tt0067185,Hal Ashby,"Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral.",N/A,https://m.media-amazon.com/images/M/MV5BZWQ2YTQ4N2ItMzBmZC00ODIyLWIwNWEtODk2M2FjNjZhMDlmXkEyXkFqcGc@._V1_SX300.jpg,91 min,62.0,7.9,1235,Harold and Maude (1971),1971.0,success
tt0103130,Hal Hartley,"After being thrown out of her house, Maria encounters a married woman who complains of not having children. Maria ends up in an abandoned house, where she meets Matthew. When a baby is kidnapped Maria sets out to find the woman.","$356,122",https://m.media-amazon.com/images/M/MV5BOWFlMzU3OTctNzVlMi00OGY4LWE5OGQtMTJjZWU0NGYwOGZjXkEyXkFqcGc@._V1_SX300.jpg,107 min,67.0,7.4,1236,Trust (1990),1990.0,success
tt0085859,Bill Forsyth,"An American oil company has plans for a new refinery and sends someone to Scotland to buy up an entire village, but things don't go as expected.","$5,895,761",https://m.media-amazon.com/images/M/MV5BNjRmYWNlYWMtOTcxZS00YzU5LWEwZTctYjEzZWZlNmQxN2Y1XkEyXkFqcGc@._V1_SX300.jpg,111 min,83.0,7.3,1238,Local Hero (1983),1983.0,success
tt0097441,Edward Zwick,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.","$26,979,166",https://m.media-amazon.com/images/M/MV5BOTA1NDcyOGMtYTc0Zi00OTQ0LTllZTEtMTIxZDcxMWYxZTVhXkEyXkFqcGc@._V1_SX300.jpg,122 min,78.0,7.8,1242,Glory (1989),1989.0,success
tt0079522,Woody Allen,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,"$39,946,780",https://m.media-amazon.com/images/M/MV5BMzhjMjEyOWItMWU2Ni00ZTE5LWFhODEtZGU1MTQyZjU4ODkzXkEyXkFqcGc@._V1_SX300.jpg,96 min,83.0,7.8,1244,Manhattan (1979),1979.0,success
tt0100150,"Joel Coen, Ethan Coen","Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.","$5,080,409",https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_SX300.jpg,115 min,66.0,7.7,1245,Miller's Crossing (1990),1990.0,success
tt0097165,Peter Weir,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.","$95,860,116",https://m.media-amazon.com/images/M/MV5BMDYwNGVlY2ItMWYxMS00YjZiLWE5MTAtYWM5NWQ2ZWJjY2Q3XkEyXkFqcGc@._V1_SX300.jpg,128 min,79.0,8.1,1246,Dead Poets Society (1989),1989.0,success
tt0052311,Orson Welles,"A Mexican official and his American wife are targeted in a Texas border town by the crime family he's trying to put behind bars for drug trafficking, as his concern grows over the tactics of the local detective whose cooperation h...","$2,247,465",https://m.media-amazon.com/images/M/MV5BYzBkNTQzODUtNzcxMy00ZGNhLThmOWMtMTcyYzY4ZTU2NDM3XkEyXkFqcGc@._V1_SX300.jpg,95 min,99.0,8.0,1248,Touch of Evil (1958),1958.0,success
tt0071315,Roman Polanski,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.","$29,200,000",https://m.media-amazon.com/images/M/MV5BNmRmZTE0NmUtZjhiZi00MzQ3LTk3ZjctN2Q3ODYzY2U3MDk3XkEyXkFqcGc@._V1_SX300.jpg,130 min,92.0,8.1,1252,Chinatown (1974),1974.0,success
tt0092610,Peter Jackson,The population of a small town disappears and is replaced by aliens that chase human flesh for their intergalactic fast-food chain.,N/A,https://m.media-amazon.com/images/M/MV5BYzgxZDRmOGEtYzY4NS00NmVkLTgyZTctYWUwMTIwMDhlZWI2XkEyXkFqcGc@._V1_SX300.jpg,91 min,52.0,6.5,1255,Bad Taste (1987),1987.0,success
tt0023969,Leo McCarey,"Rufus T. Firefly is named the dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of his wealthy backer Mrs. Teasdale, contending with two inept spies who can't seem to keep straight which side th...",N/A,https://m.media-amazon.com/images/M/MV5BNGE5Mzg3NzMtZmI3My00ZWQwLThjYjYtOTZmZjQyNDVjMjIwXkEyXkFqcGc@._V1_SX300.jpg,69 min,93.0,7.7,1256,Duck Soup (1933),1933.0,success
tt0088794,Savage Steve Holland,"After his girlfriend Beth Truss ditches him for boorish ski jock Roy Stalin, sad-sack high-school student Lane Meyer decides that suicide is the only answer, but his inept attempts bring him nothing but agony and embarrassment.","$10,297,601",https://m.media-amazon.com/images/M/MV5BZGQzNmQ3MmItZjQyOS00NmEyLTgwMTQtOTM3ZTE5NGY5N2M5XkEyXkFqcGc@._V1_SX300.jpg,97 min,51.0,7.1,1257,Better Off Dead... (1985),1985.0,success
tt0092005,Rob Reiner,A writer recounts a childhood journey with his friends to find the body of a missing boy.,"$52,287,414",https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_SX300.jpg,89 min,75.0,8.1,1259,Stand by Me (1986),1986.0,success
tt0022100,Fritz Lang,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.","$35,566",https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_SX300.jpg,99 min,,8.3,1260,M (1931),1931.0,success
tt16160766,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZWI5NGE5Y2MtMmZjNi00N2U1LWI5MGQtNWQ1MDExYzlhZDc2XkEyXkFqcGdeQXVyMzAxMDI2MDA@._V1_SX300.jpg,N/A,,,1261,Evil Dead II (Dead by Dawn) (1987),1987.0,success
tt0082269,Jean-Jacques Beineix,"Two tapes, two Parisian mob killers, one corrupt policeman, an opera fan, a teenage thief, and the coolest philosopher ever filmed all twist their way through an intricate and stylish French-language thriller.","$183,425",https://m.media-amazon.com/images/M/MV5BZmI5MmJjNTktZDUwOS00MWM5LWE0MzYtZWY3MzRiOTg0MjIwXkEyXkFqcGc@._V1_SX300.jpg,117 min,,7.1,1264,Diva (1981),1981.0,success
tt0107048,Harold Ramis,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day.","$71,107,962",https://m.media-amazon.com/images/M/MV5BOWE3MjQ3ZDAtNDQ2MC00YjBjLTk0ZWYtNjQ0YzQ4YWE3YTEyXkEyXkFqcGc@._V1_SX300.jpg,101 min,72.0,8.0,1265,Groundhog Day (1993),1993.0,success
tt0105695,Clint Eastwood,"Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a young would-be gunman calling himself ""The Schofield Kid"".","$101,167,799",https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_SX300.jpg,130 min,85.0,8.2,1266,Unforgiven (1992),1992.0,success
tt0100436,Allan Moyle,Mark runs a pirate radio station and causes an uproar when he speaks his mind and enthralls fellow teens.,"$11,541,758",https://m.media-amazon.com/images/M/MV5BMzg0ZjRhNWQtYWEyNy00YTgxLThkZWItOWU0MTdkNmI2YWFmXkEyXkFqcGc@._V1_SX300.jpg,102 min,77.0,7.2,1268,Pump Up the Volume (1990),1990.0,success
tt0036613,Frank Capra,"Mortimer Brewster, a Brooklyn writer of books on the futility of marriage, risks his reputation after he decides to tie the knot. Things grow complicated when he learns that his beloved maiden aunts Abby and Martha are serial murd...",N/A,https://m.media-amazon.com/images/M/MV5BZmRhYTJlOTktMjg2NC00MmZmLWE2YzAtZWUwNzU4ZWY1ODlhXkEyXkFqcGc@._V1_SX300.jpg,118 min,,7.9,1269,Arsenic and Old Lace (1944),1944.0,success
tt0088763,Robert Zemeckis,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.","$214,553,307",https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@._V1_SX300.jpg,116 min,87.0,8.5,1270,Back to the Future (1985),1985.0,success
tt0101921,Jon Avnet,"Evelyn, an ordinary housewife, visits a nursing home and befriends the old lady Ninny. Together, they bond over stories from the past about two intrepid women of Whistle Stop Cafe.","$82,418,501",https://m.media-amazon.com/images/M/MV5BMzBhMzRkNGItNDFmMy00NjViLWFiYWYtMzAxMzI4YTZmZjRlXkEyXkFqcGc@._V1_SX300.jpg,130 min,64.0,7.7,1271,Fried Green Tomatoes (1991),1991.0,success
tt0066206,Franklin J. Schaffner,The World War II phase of the career of controversial American general George S. Patton.,"$61,749,765",https://m.media-amazon.com/images/M/MV5BYzQwNmI5MDItMGEyZi00Y2FjLTkzMTUtOTliOTIyOWRlN2Q0XkEyXkFqcGc@._V1_SX300.jpg,172 min,86.0,7.9,1272,Patton (1970),1970.0,success
tt0090967,Jim Jarmusch,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.","$1,435,668",https://m.media-amazon.com/images/M/MV5BNjAxNDRhM2UtYTRkNS00YzlkLTkxZDMtYzg4MDAyZGQwM2Q4XkEyXkFqcGc@._V1_SX300.jpg,107 min,75.0,7.7,1273,Down by Law (1986),1986.0,success
tt0094625,Katsuhiro Ôtomo,A secret military project endangers Neo-Tokyo when it turns a teenage biker gang member into a rampaging psychic psychopath who can only be stopped by his best friend.,"$553,171",https://m.media-amazon.com/images/M/MV5BYWUxMGRhZDQtMTBmMi00N2IxLWE5NmYtMDMyMWExODAwNWYzXkEyXkFqcGc@._V1_SX300.jpg,124 min,68.0,8.0,1274,Akira (1988),1988.0,success
tt0091203,Russell Mulcahy,"An immortal Scottish swordsman must confront the last of his immortal opponents, a murderously brutal barbarian who lusts for the fabled ""Prize"".","$5,900,000",https://m.media-amazon.com/images/M/MV5BMDUzODA3ZDctODM1MS00YzY0LWI1MzUtZTU0N2UzYjRhY2M3XkEyXkFqcGc@._V1_SX300.jpg,116 min,24.0,7.0,1275,Highlander (1986),1986.0,success
tt0061512,Stuart Rosenberg,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform.",N/A,https://m.media-amazon.com/images/M/MV5BYzI1NzBkNmMtOWRmMS00YmY2LTk5MjQtZjAzMmIwZDQ2M2UwXkEyXkFqcGc@._V1_SX300.jpg,127 min,92.0,8.0,1276,Cool Hand Luke (1967),1967.0,success
tt0099334,Jean-Paul Rappeneau,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.","$5,820,020",https://m.media-amazon.com/images/M/MV5BYzgxYjJmZTktMWY1Zi00MjEyLWJlMGEtMmU4Y2UwMjJjZjEzXkEyXkFqcGc@._V1_SX300.jpg,137 min,79.0,7.5,1277,Cyrano de Bergerac (1990),1990.0,success
tt0072431,Mel Brooks,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.","$86,273,333",https://m.media-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_SX300.jpg,106 min,83.0,8.0,1278,Young Frankenstein (1974),1974.0,success
tt0102536,Jim Jarmusch,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,"$2,015,810",https://m.media-amazon.com/images/M/MV5BYmEyYjE0NjgtNTFmMy00ZmY1LTg2MWUtYTU4MjdmYWJmYzMyXkEyXkFqcGc@._V1_SX300.jpg,129 min,68.0,7.7,1279,Night on Earth (1991),1991.0,success
tt0032455,"James Algar, Samuel Armstrong, Ford Beebe Jr.","A series of eight famous pieces of classical music, conducted by Leopold Stokowski and interpreted in animation by Walt Disney's team of artists.","$76,408,097",https://m.media-amazon.com/images/M/MV5BMmM1NGNjZWUtZTk2Zi00ZjdmLTk3Y2QtMDQyNjJjMWI1ZDFlXkEyXkFqcGc@._V1_SX300.jpg,124 min,96.0,7.7,1282,Fantasia (1940),1940.0,success
tt0044706,Fred Zinnemann,"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at ""high noon"" when the gang leader, an outlaw he ""sent up"" years ago, arrives on the noon tr...",N/A,https://m.media-amazon.com/images/M/MV5BMmJiZjA3ODgtNWI1Zi00OTA1LTkyNTMtZTA1NGYwOTQyZTA3XkEyXkFqcGc@._V1_SX300.jpg,85 min,89.0,7.9,1283,High Noon (1952),1952.0,success
tt29031786,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTFlNWYxYzctODZkNS00N2MzLWEzMTgtOWE5MTI5ZTUxZjAyXkEyXkFqcGc@._V1_SX300.jpg,N/A,,,1285,Heathers (1989),1989.0,success
tt0081534,Jeannot Szwarc,A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.,"$9,709,597",https://m.media-amazon.com/images/M/MV5BNjJjNjhjMDUtNDJjMC00ZmE5LTlkN2UtNWI0YjY4ZGNmZWE3XkEyXkFqcGc@._V1_SX300.jpg,103 min,29.0,7.2,1286,Somewhere in Time (1980),1980.0,success
tt0052618,William Wyler,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.","$74,432,704",https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_SX300.jpg,212 min,90.0,8.1,1287,Ben-Hur (1959),1959.0,success
tt0088258,Rob Reiner,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.","$5,805,939",https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_SX300.jpg,82 min,92.0,7.9,1288,This Is Spinal Tap (1984),1984.0,success
tt0094006,Howard Deutch,"When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.","$18,553,948",https://m.media-amazon.com/images/M/MV5BMDBmMTA2MGUtZmIyZC00ZjNhLTlmY2ItODM2Y2M4NWExZDgzXkEyXkFqcGc@._V1_SX300.jpg,95 min,55.0,7.0,1290,Some Kind of Wonderful (1987),1987.0,success
tt0097576,Steven Spielberg,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.","$197,171,806",https://m.media-amazon.com/images/M/MV5BNGIxNzQ0YzYtMjNmYi00YjBlLWFjNzEtNGE3ZGFmYTczM2MwXkEyXkFqcGc@._V1_SX300.jpg,127 min,65.0,8.2,1291,Indiana Jones and the Last Crusade (1989),1989.0,success
tt0078841,Hal Ashby,"After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics.","$30,177,511",https://m.media-amazon.com/images/M/MV5BNzYxZjNhNmQtYzc5NS00Nzg1LWIwYzktZjgzNDIyN2JhZGM0XkEyXkFqcGc@._V1_SX300.jpg,130 min,83.0,7.9,1292,Being There (1979),1979.0,success
tt0083987,Richard Attenborough,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,"$52,767,889",https://m.media-amazon.com/images/M/MV5BNTg3ODhlZTEtM2Q3MC00YzMxLWJjN2YtOWUyMDIyYTlhYzM3XkEyXkFqcGc@._V1_SX300.jpg,191 min,79.0,8.0,1293,Gandhi (1982),1982.0,success
tt0089886,Martha Coolidge,"An uptight teenage prodigy enters a top engineering college, but feels awkward among the freewheeling students. When a professor aims to turn their laser project into a military weapon, he and his offbeat roommate plot to ruin the...","$12,952,019",https://m.media-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@._V1_SX300.jpg,108 min,71.0,6.9,1297,Real Genius (1985),1985.0,success
tt0084503,Alan Parker,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,"$22,244,207",https://m.media-amazon.com/images/M/MV5BNzMxZGFhMTUtZGJjYS00Njc4LTk1NTktZmYzNjI0MzQxZDU3XkEyXkFqcGc@._V1_SX300.jpg,95 min,47.0,8.0,1298,Pink Floyd: The Wall (1982),1982.0,success
tt0049223,Fred M. Wilcox,"A starship crew in the 23rd century goes to investigate the silence of a distant planet's colony, only to find just two survivors, a powerful robot, and the deadly secret of a lost civilization.",N/A,https://m.media-amazon.com/images/M/MV5BMjY4NGVmMzctYjFmYS00MDk3LTlkNDktNDdjMjhlYmY1YmI3XkEyXkFqcGc@._V1_SX300.jpg,98 min,80.0,7.5,1301,Forbidden Planet (1956),1956.0,success
tt0097351,Phil Alden Robinson,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.","$64,532,235",https://m.media-amazon.com/images/M/MV5BZTEwMGYzNDktOWEyMi00NTJjLWE5MGQtNmNlNDkxOTYyZDA5XkEyXkFqcGc@._V1_SX300.jpg,107 min,57.0,7.5,1302,Field of Dreams (1989),1989.0,success
tt0064115,George Roy Hill,"In 1890s Wyoming, Butch Cassidy and The Sundance Kid lead a band of outlaws. When a train robbery goes wrong, they find themselves on the run with a posse hard on their heels..","$102,308,889",https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_SX300.jpg,110 min,66.0,8.0,1304,Butch Cassidy and the Sundance Kid (1969),1969.0,success
tt0087884,Wim Wenders,"Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family.","$2,422,082",https://m.media-amazon.com/images/M/MV5BYWY5YzE4YmUtZWFhMS00YjYxLWI5ZGUtNDEyNmMzNDVjMGEwXkEyXkFqcGc@._V1_SX300.jpg,145 min,81.0,8.1,1305,"Paris, Texas (1984)",1984.0,success
tt0098635,Rob Reiner,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.","$93,117,425",https://m.media-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_SX300.jpg,95 min,76.0,7.7,1307,When Harry Met Sally... (1989),1989.0,success
tt0116589,Doug Pray,"Documentary covering the growth and subsequent overexposure of the Seattle ""grunge"" music scene in the early 90s","$268,520",https://m.media-amazon.com/images/M/MV5BNGZjYmRlNWYtYjBiMC00OGJkLTgyNDAtYTEwZWNmY2Q5ZTRkXkEyXkFqcGc@._V1_SX300.jpg,84 min,,7.5,1310,Hype! (1996),1996.0,success
tt0116293,Susan Streitfeld,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.","$926,954",https://m.media-amazon.com/images/M/MV5BNDJjZTBkN2UtMTU1Ni00NjQ1LWJiNzItNDY2MTkxZDIzNjU0XkEyXkFqcGc@._V1_SX300.jpg,120 min,,5.4,1312,Female Perversions (1996),1996.0,success
tt0112537,Carl Prechezer,"JC thinks surfing is everything. His girlfriend Chloe wants him to settle down. When he decides to go surfing one night with friends from London, she throws JC out. Surfing or Chloe?","$4,535",https://m.media-amazon.com/images/M/MV5BMmNjNzM4NDQtNjQ4MS00NzAzLTkzOTYtOTFiMTg0OGNiZjI0XkEyXkFqcGc@._V1_SX300.jpg,90 min,64.0,5.1,1318,Blue Juice (1995),1995.0,success
tt0103678,Tony Randel,"An architect brings home a mysterious old clock, not knowing that it's haunted by the demonic presence of the Amityville house. Soon, the clock begins to alter time and space and starts to possess members of the household.",N/A,https://m.media-amazon.com/images/M/MV5BNTdjMWU5NjUtOTA2NS00NmYwLTgxOTAtZmU0MTlhZTViMWEyXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,95 min,,4.5,1322,Amityville 1992: It's About Time (1992),1992.0,success
tt0085159,Richard Fleischer,Inquisitive Reveal Magazine journalist John Baxter moves into the Amityville house in defiance of the supernatural events connected to it and finds everyone around him besieged by evil manifestations connected to a demonic presence.,"$6,333,135",https://m.media-amazon.com/images/M/MV5BMTM4NGU5ZTYtODRmMy00OTQ2LTljNjUtNTNhOTlkYjYyMTA1XkEyXkFqcGc@._V1_SX300.jpg,105 min,28.0,4.2,1323,Amityville 3-D (1983),1983.0,success
tt0115535,Steve White,"A children's doll house, which is a miniature of the infamous haunted Long Island house, is given to a young girl where the demonic evil soon comes out to cause more terror.",N/A,https://m.media-amazon.com/images/M/MV5BYzEzYjUzNGItOGU3Zi00ZDQ1LWI2NTktNzRmMzAxN2NhODBjXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,93 min,,4.2,1324,Amityville: Dollhouse (1996),1996.0,success
tt0106262,John Murlowski,"An old mirror from the Amityville house finds its way into a young photographer's home, where the demonic presence soon manifests itself to cause more death and mayhem.",N/A,https://m.media-amazon.com/images/M/MV5BNDJkYTBlNDAtYjVmMy00YzhiLTljMjItZGI2ZDY3NjJlMzAyXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,91 min,,3.8,1325,Amityville: A New Generation (1993),1993.0,success
tt0083550,Damiano Damiani,"A dysfunctional family moves into a new house, which proves to be satanic, resulting in the demonic possession of their teenage son.","$12,534,817",https://m.media-amazon.com/images/M/MV5BMTYwMTAyOTY4OF5BMl5BanBnXkFtZTcwNjMwODQ2NA@@._V1_SX300.jpg,104 min,34.0,5.6,1326,Amityville II: The Possession (1982),1982.0,success
tt0090655,Fred Walton,"Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems.","$12,947,763",https://m.media-amazon.com/images/M/MV5BYjY0MTYxN2QtMjEwYy00MzRjLWIyZmYtYjczNjU5NDAwMWEzXkEyXkFqcGc@._V1_SX300.jpg,89 min,49.0,6.1,1330,April Fool's Day (1986),1986.0,success
tt0075704,Robert Wise,A stranger attempts to convince a happily married couple that their daughter is actually his daughter reincarnated.,N/A,https://m.media-amazon.com/images/M/MV5BMGUzODljNmQtODg0My00ZTk3LWEwM2ItOGM3NjQ4MzQ1MWNmXkEyXkFqcGc@._V1_SX300.jpg,113 min,,5.8,1331,Audrey Rose (1977),1977.0,success
tt14050190,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2VmYzMwNTAtZjgzMy00MWIwLWIxNzAtNjdiOWZmZDI2OThkXkEyXkFqcGc@._V1_SX300.jpg,N/A,,,1335,Blood Beach (1981),1981.0,success
tt0101492,Eric Red,"After losing his arm in a car accident, a criminal psychologist has it replaced with a limb that belonged to a serial killer.","$9,188,150",https://m.media-amazon.com/images/M/MV5BM2U5ZWQ3MDQtZWJmMS00NTBlLTk5NjktMjdmMzUxOGNlZDgxXkEyXkFqcGc@._V1_SX300.jpg,88 min,,5.7,1336,Body Parts (1991),1991.0,success
tt0074258,Dan Curtis,A family moves into a large old mansion in the countryside which seems to have a mysterious and sinister power over its new residents.,N/A,https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@._V1_SX300.jpg,116 min,48.0,6.4,1341,Burnt Offerings (1976),1976.0,success
tt0103919,Bernard Rose,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.","$25,792,310",https://m.media-amazon.com/images/M/MV5BMmZhN2NhOTEtMmVhZC00NWM5LWE4ODgtZGUwMDQxOGViNjY4XkEyXkFqcGc@._V1_SX300.jpg,99 min,61.0,6.7,1342,Candyman (1992),1992.0,success
tt0101540,Martin Scorsese,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.","$79,091,969",https://m.media-amazon.com/images/M/MV5BNTBkNTYwZTctOTgxYS00ZmIyLTgzNDAtODJhZjg2MDUwNmFlXkEyXkFqcGc@._V1_SX300.jpg,128 min,73.0,7.3,1343,Cape Fear (1991),1991.0,success
tt0055824,J. Lee Thompson,A lawyer's family is stalked by a man he once helped put in jail.,N/A,https://m.media-amazon.com/images/M/MV5BZTI0ZDQyMjUtMGY1OC00NTFiLThhYjQtOTg0YTM4NTA2NjUzXkEyXkFqcGc@._V1_SX300.jpg,106 min,76.0,7.7,1344,Cape Fear (1962),1962.0,success
tt0074285,Brian De Palma,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.","$33,800,000",https://m.media-amazon.com/images/M/MV5BNjMwMDVlZjYtMWRlZS00OTU1LTlmYTQtOGViNTdmYTE0ZjRlXkEyXkFqcGc@._V1_SX300.jpg,98 min,86.0,7.4,1345,Carrie (1976),1976.0,success
tt0083722,Paul Schrader,A woman who was orphaned from a young age finally reunites with her older brother. Matters start to go awry when she slowly discovers the true nature of her family.,"$7,000,000",https://m.media-amazon.com/images/M/MV5BMzk0MDY3NjQtOGM4ZC00YjQ3LTg4ZTEtZDA3OWJhZWRjMzhmXkEyXkFqcGc@._V1_SX300.jpg,118 min,61.0,6.2,1346,Cat People (1982),1982.0,success
tt0115495,Kevin Spacey,Fleeing robbers stumble into a staked-out bar in New Orleans.,"$339,379",https://m.media-amazon.com/images/M/MV5BNDUzYTc3ZWMtY2I0Yi00MTBmLThhODAtOWQ3ZWZlOWViZGM1XkEyXkFqcGc@._V1_SX300.jpg,94 min,48.0,6.1,1352,Albino Alligator (1996),1996.0,success
tt0115751,Lars von Trier,"Oilman Jan is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when Jan urges her to have sex with another.","$3,803,298",https://m.media-amazon.com/images/M/MV5BYTdjYjg4MTAtMzU4Ny00ODVkLTlhZDItOThiMDBhODI4MTVhXkEyXkFqcGc@._V1_SX300.jpg,153 min,82.0,7.8,1354,Breaking the Waves (1996),1996.0,success
tt0119791,Ole Bornedal,A law student is suspected of serial killings.,"$1,179,002",https://m.media-amazon.com/images/M/MV5BNTE0YTVlMmEtZmNkYS00OWE2LTgwYWEtOTMwNzNlZjYxYTBmXkEyXkFqcGc@._V1_SX300.jpg,101 min,40.0,6.2,1355,Nightwatch (1997),1997.0,success
